assembly_contig	length	n_genome_ids	primary_genome	primary_aligned_bp	secondary_genome	secondary_aligned_bp	chimera_threshold_bp	cross_binid_chimera	has_accepted_alignment
k141_3808	1008	1	ASV579.0	1008		0	1000	false	true
k141_381	1779	2	ASV507.9	1779	ASV507.11	1585	1000	true	true
k141_3811	1207	1	ASV102.10	1207		0	1000	false	true
k141_3813	1175	2	ASV470.1	1159	ASV456.0	997	1000	false	true
k141_3814	2972	1	ASV579.0	2972		0	1000	false	true
k141_3818	54339	1	ASV149.0	54339		0	5433	false	true
k141_3819	3856	1	ASV387.0	3856		0	1000	false	true
k141_3824	1016	2	ASV476.8	851	ASV486.6	840	1000	false	true
k141_3827	1352	2	ASV153.8	1352	ASV102.10	1352	1000	true	true
k141_3829	1085	1	ASV102.10	1085		0	1000	false	true
k141_383	1504	1	ASV102.10	1504		0	1000	false	true
k141_3834	1367	1	ASV579.0	1367		0	1000	false	true
k141_3835	8179	2	ASV102.10	8179	ASV153.8	8174	1000	true	true
k141_3837	2099	1	ASV300.8	2099		0	1000	false	true
k141_3839	6685	1	ASV487.10	6685		0	1000	false	true
k141_3840	1055	1	ASV102.10	1055		0	1000	false	true
k141_3844	1133	2	ASV102.10	1133	ASV153.8	1115	1000	true	true
k141_3849	1150	1	hvASV35.2	1142		0	1000	false	true
k141_3850	2480	2	ASV507.11	2270	ASV507.0	1555	1000	true	true
k141_3852	1164	1	ASV300.8	1164		0	1000	false	true
k141_3855	3827	1	ASV102.10	3827		0	1000	false	true
k141_3856	3334	1	ASV102.10	3323		0	1000	false	true
k141_3857	2621	1	ASV102.10	2621		0	1000	false	true
k141_3858	1674	2	ASV507.9	1674	ASV507.11	1491	1000	true	true
k141_386	1237	1	ASV399.6	1237		0	1000	false	true
k141_3860	1866	1	ASV387.0	1866		0	1000	false	true
k141_3863	1219	1	ASV102.10	1219		0	1000	false	true
k141_3864	2468	1	ASV102.10	2468		0	1000	false	true
k141_3867	1159	1	ASV579.0	1159		0	1000	false	true
k141_3868	1061	1	ASV406.4	1061		0	1000	false	true
k141_3873	1563	1	ASV300.8	1563		0	1000	false	true
k141_3875	1103	1	ASV507.1	1103		0	1000	false	true
k141_3877	1070	1	ASV150.14	1070		0	1000	false	true
k141_3878	2044	1	ASV487.10	2044		0	1000	false	true
k141_3880	3112	1	ASV487.10	3112		0	1000	false	true
k141_3881	2017	1	ASV507.1	2012		0	1000	false	true
k141_3883	1025	1	ASV399.6	1025		0	1000	false	true
k141_3885	95547	1	ASV149.0	95547		0	9554	false	true
k141_3887	1151	1	ASV579.0	1151		0	1000	false	true
k141_3889	4293	1	ASV387.0	4293		0	1000	false	true
k141_3894	1248	1	ASV399.6	1248		0	1000	false	true
k141_3896	1333	1	ASV300.8	1333		0	1000	false	true
k141_3900	1207	1	ASV406.4	1207		0	1000	false	true
k141_3902	1317	1	ASV387.0	1317		0	1000	false	true
k141_3903	2602	1	ASV387.0	2602		0	1000	false	true
k141_3904	2092	2	ASV486.6	2092	ASV476.8	2092	1000	true	true
k141_3905	1497	3	ASV507.1	1497	ASV507.0	1497	1000	true	true
k141_3907	1128	1	ASV300.8	1128		0	1000	false	true
k141_3909	2596	1	ASV300.8	2596		0	1000	false	true
k141_391	1464	1	ASV507.1	1256		0	1000	false	true
k141_3911	1117	1	ASV551.0	1117		0	1000	false	true
k141_3914	1437	1	ASV406.4	1437		0	1000	false	true
k141_3915	1021	2	ASV153.8	1021	ASV102.10	1021	1000	true	true
k141_3916	2095	1	ASV487.10	2095		0	1000	false	true
k141_3918	5082	1	ASV487.10	5082		0	1000	false	true
k141_3925	2520	2	ASV507.9	2520	ASV507.11	2207	1000	true	true
k141_3931	3097	2	ASV153.8	3097	ASV102.10	3097	1000	true	true
k141_3937	1295	1	ASV102.10	1295		0	1000	false	true
k141_394	2641	1	ASV300.8	2641		0	1000	false	true
k141_3942	4819	1	ASV387.0	4819		0	1000	false	true
k141_3945	1221	2	ASV486.6	1221	ASV476.8	1221	1000	true	true
k141_3948	3983	1	ASV387.0	3983		0	1000	false	true
k141_395	2324	2	ASV507.11	1750	ASV507.9	1708	1000	true	true
k141_397	4031	2	ASV102.10	4031	ASV153.8	3566	1000	true	true
k141_3970	1287	1	ASV300.2	1287		0	1000	false	true
k141_3973	1426	1	ASV579.0	1426		0	1000	false	true
k141_3974	10233	1	ASV387.0	10233		0	1023	false	true
k141_3982	1153	1	ASV406.4	1153		0	1000	false	true
k141_3990	1572	1	ASV300.8	1572		0	1000	false	true
k141_3998	2369	1	ASV579.0	2369		0	1000	false	true
k141_4	1058	1	vASV57.0	1031		0	1000	false	true
k141_4000	1840	2	ASV153.8	1820	ASV102.10	1820	1000	true	true
k141_4001	1982	2	ASV150.14	1982	ASV102.10	1982	1000	true	true
k141_4002	1297	1	ASV102.10	1297		0	1000	false	true
k141_4003	1210	2	ASV153.8	1210	ASV102.10	1210	1000	true	true
k141_4007	2643	1	ASV487.10	2643		0	1000	false	true
k141_401	2433	1	ASV300.8	2433		0	1000	false	true
k141_4012	1362	1	ASV102.10	1362		0	1000	false	true
k141_402	1270	2	ASV507.9	1270	ASV507.11	1244	1000	true	true
k141_4023	1182	1	ASV300.8	1182		0	1000	false	true
k141_4027	2528	2	ASV153.8	2528	ASV102.10	2528	1000	true	true
k141_4029	3171	1	ASV149.0	3171		0	1000	false	true
k141_403	3896	1	ASV487.10	3896		0	1000	false	true
k141_4039	1424	1	ASV487.10	1424		0	1000	false	true
k141_4040	1090	2	ASV507.11	1090	ASV507.9	1085	1000	true	true
k141_4041	1748	1	ASV579.0	1748		0	1000	false	true
k141_4042	3011	1	ASV487.10	3011		0	1000	false	true
k141_4047	1929	2	ASV153.8	1929	ASV102.10	1859	1000	true	true
k141_4048	1355	1	ASV300.8	1355		0	1000	false	true
k141_4049	1094	1	ASV406.4	1094		0	1000	false	true
k141_4050	1018	2	ASV486.6	1018	ASV476.8	1018	1000	true	true
k141_4051	1078	2	ASV486.6	1078	ASV476.8	1020	1000	true	true
k141_4059	1375	1	ASV579.0	1375		0	1000	false	true
k141_4060	2259	1	hvASV2.6	2255		0	1000	false	true
k141_4061	1057	2	ASV476.8	1057	ASV300.8	1057	1000	true	true
k141_4067	1610	2	ASV507.1	1610	ASV507.3	1416	1000	true	true
k141_4068	1337	1	ASV579.0	1337		0	1000	false	true
k141_4070	1801	1	ASV300.8	1801		0	1000	false	true
k141_4075	1289	1	ASV102.10	1289		0	1000	false	true
k141_4076	1780	2	ASV486.6	1693	ASV476.8	1693	1000	true	true
k141_408	1553	1	ASV507.1	1553		0	1000	false	true
k141_4081	1825	2	ASV102.10	1825	ASV153.8	1819	1000	true	true
k141_4083	114982	1	ASV149.0	114982		0	11498	false	true
k141_409	3684	1	ASV102.10	3684		0	1000	false	true
k141_4092	1186	1	ASV399.6	633		0	1000	false	true
k141_4093	2188	1	ASV300.8	2188		0	1000	false	true
k141_4099	1446	1	ASV487.10	1446		0	1000	false	true
k141_41	4083	1	ASV487.10	4083		0	1000	false	true
k141_4100	6448	1	ASV487.10	6448		0	1000	false	true
k141_4101	6082	2	ASV102.10	6082	ASV153.8	5163	1000	true	true
k141_4109	1164	1	ASV266.11	1164		0	1000	false	true
k141_4112	1130	2	ASV486.6	1130	ASV476.8	1130	1000	true	true
k141_4114	1511	1	ASV579.0	1511		0	1000	false	true
k141_4117	9967	1	ASV387.0	9967		0	1000	false	true
k141_4119	2810	2	ASV149.0	2132	ASV153.8	743	1000	false	true
k141_412	1205	1	ASV102.10	1205		0	1000	false	true
k141_4121	1322	1	ASV507.9	1322		0	1000	false	true
k141_4129	1341	2	ASV486.6	1341	ASV476.8	1341	1000	true	true
k141_413	2294	2	ASV153.8	2294	ASV102.10	2294	1000	true	true
k141_4134	2311	1	ASV579.0	2311		0	1000	false	true
k141_4141	2274	1	ASV300.8	2274		0	1000	false	true
k141_4144	1070	1	ASV300.8	1070		0	1000	false	true
k141_4147	2575	1	ASV487.10	2575		0	1000	false	true
k141_4149	1599	2	ASV476.8	1599	ASV486.6	1580	1000	true	true
k141_4150	5084	1	ASV102.10	5084		0	1000	false	true
k141_4153	1528	1	ASV426.8	1528		0	1000	false	true
k141_4154	1528	1	ASV426.8	1528		0	1000	false	true
k141_4156	1635	1	ASV300.8	1635		0	1000	false	true
k141_4161	3307	1	ASV300.8	3307		0	1000	false	true
k141_4163	6792	2	ASV153.8	6792	ASV102.10	6792	1000	true	true
k141_4164	1112	2	ASV507.9	1112	ASV507.11	1112	1000	true	true
k141_4167	1617	1	ASV300.8	1617		0	1000	false	true
k141_4169	2928	2	ASV153.8	2928	ASV102.10	2928	1000	true	true
k141_4171	2166	1	ASV476.8	2166		0	1000	false	true
k141_4172	5790	1	ASV487.10	5790		0	1000	false	true
k141_4180	2671	1	ASV487.10	2671		0	1000	false	true
k141_4186	1321	3	ASV507.3	1321	ASV507.1	1321	1000	true	true
k141_4187	1513	3	ASV507.1	1513	ASV507.3	1490	1000	true	true
k141_4188	1224	3	ASV507.0	1206	ASV507.3	1088	1000	true	true
k141_4189	2751	1	ASV579.0	2751		0	1000	false	true
k141_4191	1080	1	ASV579.0	1080		0	1000	false	true
k141_4192	1109	1	ASV579.0	1109		0	1000	false	true
k141_4193	6780	1	ASV387.0	6780		0	1000	false	true
k141_4195	1449	2	ASV153.8	1449	ASV102.10	1449	1000	true	true
k141_4196	2401	1	ASV102.10	2401		0	1000	false	true
k141_4197	4212	2	ASV102.10	4212	ASV153.8	3770	1000	true	true
k141_4198	1385	2	ASV486.6	1379	ASV476.8	1366	1000	true	true
k141_4207	1422	1	ASV102.10	1422		0	1000	false	true
k141_4213	1449	2	ASV476.8	1449	ASV486.6	1429	1000	true	true
k141_4217	1288	1	ASV102.10	1288		0	1000	false	true
k141_4221	1294	2	ASV507.9	1198	ASV507.11	1198	1000	true	true
k141_4223	1124	1	ASV102.10	1124		0	1000	false	true
k141_4225	2193	1	ASV387.0	2193		0	1000	false	true
k141_4232	8201	1	ASV487.10	8201		0	1000	false	true
k141_4235	1770	1	ASV487.10	1670		0	1000	false	true
k141_4236	2040	1	ASV300.8	2040		0	1000	false	true
k141_4237	1531	1	ASV102.10	1531		0	1000	false	true
k141_4238	77678	1	ASV149.0	77678		0	7767	false	true
k141_4239	2250	1	ASV102.10	2250		0	1000	false	true
k141_4240	2108	2	ASV153.8	2108	ASV102.10	2108	1000	true	true
k141_4242	1941	1	ASV102.10	1941		0	1000	false	true
k141_4249	1695	1	ASV487.10	1695		0	1000	false	true
k141_4250	1300	2	ASV486.6	1300	ASV476.8	1300	1000	true	true
k141_4256	2282	1	ASV300.8	2282		0	1000	false	true
k141_4258	1073	1	ASV102.10	1073		0	1000	false	true
k141_4264	3455	2	ASV153.8	3455	ASV102.10	3315	1000	true	true
k141_4265	1815	2	ASV153.8	1815	ASV102.10	1815	1000	true	true
k141_4267	1709	1	ASV300.8	1709		0	1000	false	true
k141_4268	2546	2	ASV486.6	2546	ASV476.8	2546	1000	true	true
k141_4274	1987	2	ASV507.9	1887	ASV507.11	1569	1000	true	true
k141_4278	1116	2	ASV486.6	1116	ASV476.8	1116	1000	true	true
k141_4280	1705	2	ASV507.11	1462	ASV507.1	1265	1000	true	true
k141_4285	14882	1	ASV387.0	14882		0	1488	false	true
k141_4289	1433	2	ASV476.8	1433	ASV486.6	1389	1000	true	true
k141_429	1017	2	ASV486.6	1017	ASV476.8	996	1000	false	true
k141_4295	1706	1	ASV102.10	1706		0	1000	false	true
k141_4297	1077	2	ASV486.6	1077	ASV476.8	1077	1000	true	true
k141_4301	1884	3	ASV426.8	1884	ASV406.4	1874	1000	true	true
k141_4305	2975	3	ASV507.11	2968	ASV387.0	1888	1000	true	true
k141_4307	1031	2	ASV486.6	1031	ASV476.8	1031	1000	true	true
k141_4308	1366	2	ASV476.8	1366	ASV486.6	1362	1000	true	true
k141_4310	1269	1	ASV300.8	1269		0	1000	false	true
k141_4311	1102	2	ASV153.8	1102	ASV102.10	1102	1000	true	true
k141_4315	1055	2	ASV153.8	1055	ASV102.10	1055	1000	true	true
k141_4325	1340	1	ASV487.10	1340		0	1000	false	true
k141_4326	1615	2	ASV153.8	1615	ASV102.10	1615	1000	true	true
k141_4329	1098	1	ASV300.8	1098		0	1000	false	true
k141_433	1597	1	ASV476.8	1597		0	1000	false	true
k141_4337	8531	1	ASV387.0	8531		0	1000	false	true
k141_4343	3315	1	ASV300.8	3315		0	1000	false	true
k141_4346	6517	1	ASV487.10	6517		0	1000	false	true
k141_4348	1425	1	ASV387.0	1425		0	1000	false	true
k141_4349	4978	2	ASV153.8	4978	ASV102.10	4978	1000	true	true
k141_4350	1622	2	ASV486.6	1622	ASV476.8	1622	1000	true	true
k141_4352	5046	2	ASV102.10	5046	ASV153.8	5037	1000	true	true
k141_4359	1066	2	ASV507.1	1066	ASV507.3	1003	1000	true	true
k141_4371	2051	2	ASV153.8	2051	ASV102.10	2051	1000	true	true
k141_4375	1715	2	ASV153.8	1686	ASV102.10	1686	1000	true	true
k141_4376	1341	2	ASV476.8	1341	ASV486.6	1326	1000	true	true
k141_4378	1121	2	ASV486.6	1121	ASV476.8	1121	1000	true	true
k141_438	1828	1	ASV579.0	1828		0	1000	false	true
k141_4389	1996	1	ASV300.8	1996		0	1000	false	true
k141_4395	1387	1	ASV387.0	1387		0	1000	false	true
k141_4397	1384	2	ASV486.6	1384	ASV476.8	1384	1000	true	true
k141_44	2297	2	ASV153.8	2297	ASV102.10	2297	1000	true	true
k141_4402	1044	1	ASV426.8	932		0	1000	false	true
k141_4403	2746	2	ASV102.10	2746	ASV153.8	2569	1000	true	true
k141_4407	1586	1	ASV266.11	1586		0	1000	false	true
k141_4411	1193	1	ASV426.8	1193		0	1000	false	true
k141_4412	1489	1	ASV507.1	1489		0	1000	false	true
k141_442	2554	2	ASV507.1	2263	ASV507.3	2243	1000	true	true
k141_4422	1040	2	ASV153.8	1040	ASV102.10	1040	1000	true	true
k141_4427	1690	2	ASV486.6	1690	ASV476.8	1690	1000	true	true
k141_4428	1929	1	ASV102.10	1929		0	1000	false	true
k141_4429	2640	2	ASV476.8	2640	ASV486.6	2630	1000	true	true
k141_4431	1183	1	ASV300.8	1183		0	1000	false	true
k141_4439	1298	2	vASV50.0	1192	vASV63.0	1172	1000	true	true
k141_444	10491	1	ASV387.0	10491		0	1049	false	true
k141_4440	1642	1	ASV300.8	1642		0	1000	false	true
k141_4442	1092	1	ASV300.8	1092		0	1000	false	true
k141_4443	2199	1	ASV387.0	2199		0	1000	false	true
k141_4446	2798	2	ASV507.9	2798	ASV507.11	2692	1000	true	true
k141_4448	2172	1	ASV300.8	2172		0	1000	false	true
k141_4456	1968	1	ASV406.4	1968		0	1000	false	true
k141_446	7395	1	ASV102.10	7395		0	1000	false	true
k141_4460	1446	1	ASV406.4	1428		0	1000	false	true
k141_4463	1264	1	ASV507.0	1264		0	1000	false	true
k141_4467	3604	1	ASV487.10	3604		0	1000	false	true
k141_4468	3400	2	ASV153.8	3400	ASV102.10	3400	1000	true	true
k141_447	3504	1	ASV507.11	3504		0	1000	false	true
k141_4471	1246	2	ASV507.1	1246	ASV507.3	1218	1000	true	true
k141_4475	1103	2	ASV507.9	1103	ASV507.11	1103	1000	true	true
k141_4486	1215	2	ASV507.1	1215	ASV507.3	1177	1000	true	true
k141_4487	1032	1	ASV406.4	1032		0	1000	false	true
k141_4489	1028	1	ASV579.0	1028		0	1000	false	true
k141_4493	7737	1	ASV387.0	7610		0	1000	false	true
k141_45	2574	1	ASV387.0	2574		0	1000	false	true
k141_4504	1156	1	ASV436.0	1156		0	1000	false	true
k141_4505	2186	1	ASV300.8	2186		0	1000	false	true
k141_4508	5087	1	ASV487.10	5087		0	1000	false	true
k141_451	1422	2	ASV507.1	1422	ASV507.3	1404	1000	true	true
k141_4515	11872	1	ASV387.0	11872		0	1187	false	true
k141_4518	1511	1	vASV11.3	1511		0	1000	false	true
k141_4522	10407	1	ASV387.0	10407		0	1040	false	true
k141_4525	1711	1	ASV300.8	1711		0	1000	false	true
k141_4526	1109	2	ASV486.6	1109	ASV476.8	1109	1000	true	true
k141_4533	1479	1	ASV300.8	1479		0	1000	false	true
k141_4534	1116	1	ASV426.8	1116		0	1000	false	true
k141_4535	1112	2	ASV406.4	1112	ASV431.3	1092	1000	true	true
k141_4537	1560	1	ASV476.8	1560		0	1000	false	true
k141_4539	1699	2	ASV406.4	1678	ASV426.8	1636	1000	true	true
k141_4541	1310	1	ASV102.10	1310		0	1000	false	true
k141_4542	6203	1	ASV387.0	6203		0	1000	false	true
k141_4543	1577	1	ASV487.10	1577		0	1000	false	true
k141_4547	1750	1	ASV426.8	1750		0	1000	false	true
k141_4551	1790	1	ASV579.0	1790		0	1000	false	true
k141_4552	1682	2	ASV102.10	1682	ASV153.8	1667	1000	true	true
k141_4555	1900	2	ASV153.8	1900	ASV102.10	1900	1000	true	true
k141_4556	1010	1	ASV300.8	1010		0	1000	false	true
k141_4558	2857	1	ASV487.10	2857		0	1000	false	true
k141_4563	4885	1	ASV487.10	4885		0	1000	false	true
k141_4568	2525	1	ASV579.0	2525		0	1000	false	true
k141_4569	1834	1	ASV300.8	1834		0	1000	false	true
k141_457	1146	2	ASV153.8	1015	ASV102.10	1015	1000	true	true
k141_4572	1059	1	ASV487.10	1059		0	1000	false	true
k141_4573	1006	1	ASV300.8	1006		0	1000	false	true
k141_4574	14696	1	ASV487.10	14696		0	1469	false	true
k141_4583	2116	3	ASV507.1	2116	ASV507.0	2107	1000	true	true
k141_4584	1621	1	ASV300.8	1240		0	1000	false	true
k141_4588	2118	1	ASV579.0	2118		0	1000	false	true
k141_4595	1206	1	ASV579.0	1206		0	1000	false	true
k141_4596	1671	2	ASV507.9	1671	ASV507.11	1671	1000	true	true
k141_4598	1133	1	ASV399.6	1133		0	1000	false	true
k141_4600	1743	1	ASV406.4	1743		0	1000	false	true
k141_4601	1426	2	ASV153.8	1426	ASV102.10	1426	1000	true	true
k141_4614	1865	1	ASV507.11	1865		0	1000	false	true
k141_4615	1384	1	ASV102.10	1384		0	1000	false	true
k141_4618	1686	2	ASV476.8	1686	ASV486.6	1672	1000	true	true
k141_462	1231	2	ASV486.6	1231	ASV476.8	1209	1000	true	true
k141_4624	2073	2	ASV507.3	2073	ASV507.1	2061	1000	true	true
k141_4627	1155	1	ASV399.6	1155		0	1000	false	true
k141_463	1421	3	ASV507.0	1421	ASV507.3	1408	1000	true	true
k141_4633	1551	2	ASV486.6	1551	ASV476.8	1551	1000	true	true
k141_4636	1212	1	ASV487.10	1212		0	1000	false	true
k141_4642	1983	1	ASV102.10	1983		0	1000	false	true
k141_4645	4791	1	ASV102.10	4791		0	1000	false	true
k141_4648	1388	1	ASV102.10	1388		0	1000	false	true
k141_4649	1616	1	ASV102.10	1616		0	1000	false	true
k141_4651	1365	3	ASV507.0	1365	ASV507.1	1356	1000	true	true
k141_4653	4322	1	ASV487.10	4322		0	1000	false	true
k141_4655	1280	1	ASV300.8	1280		0	1000	false	true
k141_4657	3310	2	ASV153.8	3310	ASV102.10	3310	1000	true	true
k141_4659	2180	1	ASV399.6	2180		0	1000	false	true
k141_466	1677	1	ASV399.6	1677		0	1000	false	true
k141_4660	1139	1	ASV399.6	1139		0	1000	false	true
k141_4675	1169	1	ASV579.0	1169		0	1000	false	true
k141_4677	4273	1	ASV102.10	4273		0	1000	false	true
k141_4678	2141	1	ASV487.10	2141		0	1000	false	true
k141_4679	1373	2	ASV153.8	1373	ASV102.10	1373	1000	true	true
k141_4681	2082	2	ASV153.8	2082	ASV102.10	2082	1000	true	true
k141_4685	2859	1	ASV102.10	2859		0	1000	false	true
k141_4687	1443	1	ASV300.8	1443		0	1000	false	true
k141_4693	6710	1	ASV387.0	6710		0	1000	false	true
k141_4697	1031	1	ASV300.8	1031		0	1000	false	true
k141_4699	3926	1	ASV487.10	3926		0	1000	false	true
k141_4703	1062	1	ASV487.10	1062		0	1000	false	true
k141_4704	1192	1	ASV266.11	1192		0	1000	false	true
k141_4707	1189	2	ASV102.10	1189	ASV153.8	1184	1000	true	true
k141_4709	2816	1	ASV487.10	2816		0	1000	false	true
k141_4715	1564	2	ASV507.9	1196	ASV507.11	1196	1000	true	true
k141_4718	1526	1	ASV300.8	1526		0	1000	false	true
k141_4719	1233	2	ASV486.6	1233	ASV476.8	1233	1000	true	true
k141_472	2429	1	ASV102.10	2429		0	1000	false	true
k141_4720	2606	1	ASV102.10	2606		0	1000	false	true
k141_4722	1216	1	ASV300.8	1216		0	1000	false	true
k141_4724	1083	1	ASV406.4	1083		0	1000	false	true
k141_4729	1060	1	ASV300.8	1060		0	1000	false	true
k141_474	1026	1	ASV399.6	1026		0	1000	false	true
k141_4742	7898	1	ASV487.10	7898		0	1000	false	true
k141_4743	1179	2	ASV507.9	1095	ASV507.11	1051	1000	true	true
k141_4744	2380	2	ASV507.9	2356	ASV507.11	2356	1000	true	true
k141_4748	3123	2	ASV153.8	3097	ASV102.10	3097	1000	true	true
k141_475	1407	2	ASV153.8	1407	ASV102.10	1407	1000	true	true
k141_4751	1159	1	ASV300.8	1159		0	1000	false	true
k141_4756	1003	1	ASV102.10	1003		0	1000	false	true
k141_476	8102	1	ASV487.10	7869		0	1000	false	true
k141_4760	3291	1	ASV487.10	3291		0	1000	false	true
k141_4761	1416	1	ASV300.8	1416		0	1000	false	true
k141_4768	4589	1	ASV487.10	4589		0	1000	false	true
k141_4776	2738	2	ASV507.11	2526	ASV507.9	2417	1000	true	true
k141_4782	1441	1	ASV102.10	1441		0	1000	false	true
k141_4784	1138	2	ASV507.3	1138	ASV507.1	1138	1000	true	true
k141_4785	1689	1	ASV300.8	1689		0	1000	false	true
k141_4789	1208	1	ASV476.8	1208		0	1000	false	true
k141_4790	1886	2	ASV476.8	1867	ASV486.6	1447	1000	true	true
k141_4792	1580	1	ASV551.0	1580		0	1000	false	true
k141_4795	1477	1	ASV399.6	1477		0	1000	false	true
k141_4796	1603	2	ASV486.6	1603	ASV476.8	1603	1000	true	true
k141_4798	1721	1	ASV507.11	1721		0	1000	false	true
k141_4799	1040	1	ASV406.4	1040		0	1000	false	true
k141_480	1458	2	ASV507.3	1374	ASV507.1	1371	1000	true	true
k141_4801	1781	1	ASV300.8	1781		0	1000	false	true
k141_4805	1585	1	ASV487.10	1585		0	1000	false	true
k141_4806	1133	1	ASV300.8	1133		0	1000	false	true
k141_4807	4870	1	ASV387.0	4870		0	1000	false	true
k141_4808	1635	1	ASV487.10	1635		0	1000	false	true
k141_481	4870	1	ASV487.10	4870		0	1000	false	true
k141_4810	1295	1	ASV406.4	1295		0	1000	false	true
k141_4812	2339	1	ASV102.10	2339		0	1000	false	true
k141_4813	1310	2	ASV153.8	1310	ASV102.10	1310	1000	true	true
k141_4814	5411	1	ASV487.10	5411		0	1000	false	true
k141_4816	2122	1	ASV487.10	2122		0	1000	false	true
k141_4819	1057	2	ASV507.9	1057	ASV507.11	1057	1000	true	true
k141_4825	1934	1	ASV387.0	1934		0	1000	false	true
k141_4828	2049	2	ASV153.8	2049	ASV102.10	2049	1000	true	true
k141_4829	1678	1	ASV507.1	1678		0	1000	false	true
k141_4832	1133	1	ASV300.8	1133		0	1000	false	true
k141_484	1290	2	ASV153.8	1290	ASV102.10	1290	1000	true	true
k141_4840	1319	1	ASV507.0	1313		0	1000	false	true
k141_4841	1209	1	ASV487.10	1209		0	1000	false	true
k141_4843	1539	5	vASV63.0	1485	vASV6.0	1485	1000	true	true
k141_4847	1198	1	ASV426.8	1198		0	1000	false	true
k141_4848	2453	1	ASV387.0	2453		0	1000	false	true
k141_4851	1124	2	ASV507.11	1124	ASV507.9	1107	1000	true	true
k141_4852	1053	1	ASV476.8	1053		0	1000	false	true
k141_4853	3685	1	ASV487.10	3685		0	1000	false	true
k141_4855	1502	1	ASV579.0	1502		0	1000	false	true
k141_486	1103	1	ASV476.8	1103		0	1000	false	true
k141_4864	1064	2	ASV153.8	1064	ASV102.10	1064	1000	true	true
k141_4865	4324	1	ASV487.10	4324		0	1000	false	true
k141_4867	1799	1	ASV487.10	1799		0	1000	false	true
k141_488	1054	3	ASV507.0	782	ASV507.1	770	1000	false	true
k141_4881	3572	1	ASV487.10	3572		0	1000	false	true
k141_4884	1030	2	ASV153.8	1030	ASV102.10	1030	1000	true	true
k141_4885	2569	1	ASV487.10	2560		0	1000	false	true
k141_4887	1124	2	ASV507.9	1124	ASV507.11	1124	1000	true	true
k141_4891	1082	2	ASV476.8	1082	ASV486.6	1077	1000	true	true
k141_4892	3796	2	ASV102.10	3796	ASV153.8	3639	1000	true	true
k141_4896	1516	1	ASV487.10	1516		0	1000	false	true
k141_4897	3043	2	ASV153.8	3043	ASV102.10	3043	1000	true	true
k141_4898	1255	2	ASV476.8	1255	ASV486.6	1208	1000	true	true
k141_4900	1187	1	ASV487.10	1187		0	1000	false	true
k141_4904	2003	1	ASV102.10	2003		0	1000	false	true
k141_4914	2441	1	ASV487.10	2441		0	1000	false	true
k141_4915	1591	1	ASV300.8	1591		0	1000	false	true
k141_4919	1077	2	ASV153.8	1077	ASV102.10	1077	1000	true	true
k141_492	4784	2	ASV153.8	4784	ASV102.10	4784	1000	true	true
k141_4921	8701	1	ASV487.10	8701		0	1000	false	true
k141_4925	11005	1	ASV487.10	11005		0	1100	false	true
k141_4926	1060	2	ASV507.1	1060	ASV507.0	1060	1000	true	true
k141_4931	5294	1	ASV387.0	5294		0	1000	false	true
k141_4932	3888	1	ASV300.8	3888		0	1000	false	true
k141_4936	1235	2	ASV153.8	1235	ASV102.10	1235	1000	true	true
k141_4938	1934	1	ASV579.0	1934		0	1000	false	true
k141_494	1807	1	ASV102.10	1807		0	1000	false	true
k141_4940	1633	2	ASV486.6	1633	ASV476.8	1633	1000	true	true
